ticker,cluster,annual_return,annual_volatility,sharpe_ratio,max_drawdown,log_avg_volume,skewness,kurtosis,recent_1y_return
XYZ,1,0.3112401008209311,0.6444574133091026,0.4829490582206249,-0.8608282120560732,16.276018709774856,0.1141529258013471,4.469947710647747,0.1309632202022821
BK,2,0.1777857696801679,0.3139508542537006,0.5662853509438167,-0.4624623035207415,15.398863253217955,-0.0533684162765209,10.069660660551,0.5245406302445723
BA,1,0.0044500344278641,0.5110049375224212,0.0087083981016698,-0.7249236475234283,16.3754077058378,0.2489511144843681,11.643240416465549,-0.3226808847873048
BKNG,0,0.2804832446821581,0.3731296301123917,0.7517045606849093,-0.4478699557832083,16.008006506197617,0.2362989048741814,6.38531968421097,0.4194557231711153
BSX,2,0.1930032513783284,0.2803457217705271,0.6884472862985525,-0.4349157637047449,15.904963536894734,-0.6652001570724037,7.315104709474722,0.5512886728040993
BMY,2,0.0381803342776778,0.2369440274565367,0.1611365126503615,-0.4766736416718182,16.313215057426408,0.3840259702528664,7.815462035597125,0.1478186772533423
AVGO,0,0.672651013564679,0.4190048913108715,1.605353606876203,-0.4829997400607445,17.02751833115792,0.5244954217259329,11.773679822384478,1.1388856338999678
BR,2,0.1862760205300631,0.2583389078114941,0.7210529072375959,-0.3608777954302143,13.24706714547256,0.2262958910265417,6.883998008765948,0.113607801870853
BRO,0,0.2628918694283342,0.269955932072485,0.9738325341105892,-0.3473511436674419,14.111122386091909,-0.3591298981860205,7.56618671420434,0.4428186359663817
BF-B,2,-0.0591534967806259,0.2793834798533416,-0.2117286849303966,-0.5061131691636022,14.062349273207428,-0.0250290323955745,11.302824074718904,-0.3269610765089914
BLDR,0,0.6348418897466284,0.5366895953202325,1.1828846604857883,-0.6220724093968799,14.53704317315118,-0.0364428816618918,7.900354991380791,-0.1411884927490133
BG,2,0.1536649378515739,0.3336992822665754,0.4604892668867619,-0.4731200699759761,14.137816244669825,-0.4997278903214857,6.047368434509135,-0.2162503150907971
BXP,1,0.0043899949804786,0.3951946784900961,0.0111084364730095,-0.6359411835816469,14.066935772040267,0.2745222957926689,8.51490701723404,0.1051395970858306
CHRW,2,0.1333224423291552,0.2958906272286288,0.450580147055958,-0.4055230214090538,14.11634787082192,0.1050691525116533,10.23715760847428,0.230785665207361
